date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:27:06	9408/9408	---M--	200	added ('OK')	image/jpeg	etag:%2224c0-57c5da70cf400%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/images/testimonial3.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/images/testimonial3.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:15	173718/173718	---M--	200	added ('OK')	image/png	etag:%222a696-57c5da70cf400%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/images/app_hero_1.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/images/app_hero_1.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:15	109758/109758	---M--	200	added ('OK')	image/png	etag:%221acbe-57c5da70cf400%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/images/feature_1.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/images/feature_1.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:16	110658/110658	---M--	200	added ('OK')	image/png	etag:%221b042-57c5da70cf400%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/images/feature_2.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/images/feature_2.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:18	15045/15045	---M--	200	added ('OK')	image/png	etag:%223ac5-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/feature_icon.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/feature_icon.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:18	11264/11264	---M--	200	added ('OK')	image/png	etag:%222c00-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/feature_icon_2.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/feature_icon_2.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:19	16091/16091	---M--	200	added ('OK')	image/png	etag:%223edb-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/feature_icon_3.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/feature_icon_3.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:19	7740/7740	---M--	200	added ('OK')	image/png	etag:%221e3c-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/cart2.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/cart2.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:20	7988/7988	---M--	200	added ('OK')	image/png	etag:%221f34-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/cart1.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/cart1.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:20	3149/3149	---M--	200	added ('OK')	image/png	etag:%22c4d-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/logo1.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/logo1.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:20	3710/3710	---M--	200	added ('OK')	image/png	etag:%22e7e-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/logo2.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/logo2.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:20	109341/109341	---M--	200	added ('OK')	image/png	etag:%221ab1d-57c5da70cf400%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/images/big_feature.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/images/big_feature.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:21	10920/10920	---M--	200	added ('OK')	image/png	etag:%222aa8-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/logo3.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/logo3.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:21	3323/3323	---M--	200	added ('OK')	image/png	etag:%22cfb-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/logo4.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/logo4.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:22	3791/3791	---M--	200	added ('OK')	image/png	etag:%22ecf-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/logo6.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/logo6.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:22	3855/3855	---M--	200	added ('OK')	image/png	etag:%22f0f-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/logo7.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/logos/logo7.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:23	84239/84239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214919-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/js/jquery-2.1.1.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/js/jquery-2.1.1.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:25	48887/48887	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bef7-57c5da70cf400%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/js/bootstrap.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/js/bootstrap.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:25	1008/1008	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e5-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/js/menu.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/js/menu.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:25	2931/2931	---MCZ	200	added ('OK')	application/javascript	etag:W/%221579-57c5da70cf400%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/js/custom.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/js/custom.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:26	92998/92998	---MCZ	200	added ('OK')	application/javascript	etag:W/%221c2f4-57c5da72b7880%22	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/js/plugins.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/assets/js/plugins.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/landingpage/index.html)
20:27:27	4471/4471	---M--	200	added ('OK')	image/png	etag:%221177-57e0340293f80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/user/user.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/user/user.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/auth-signup-v4.html)
20:27:28	3608/3608	---M--	200	added ('OK')	image/png	etag:%22e18-57e0340293f80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/user/lock.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/user/lock.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/auth-signin-v4.html)
20:27:28	40384/40384	---M--	200	added ('OK')	image/jpeg	etag:%229dc0-57e0339f65580%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/bg-images/bg3.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/bg-images/bg3.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/auth-signup-v3.html)
20:27:28	1340/1340	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Dec%202018%2017:16:00%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/extra-pages/404/2/index.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/extra-pages/404/2/index.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/maint-error.html)
20:27:29	6117/6117	---M--	200	added ('OK')	image/jpeg	etag:%2217e5-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/error/error-1.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/error/error-1.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/maint-error.html)
20:27:30	722/722	---MCZ	200	added ('OK')	application/javascript	etag:W/%2236d-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/task-board.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/task-board.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/task-board.html)
20:27:30	3700/3700	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e74-574c2162bcd00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/autosize/js/autosize.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/autosize/js/autosize.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/notes.html)
20:27:31	2614/2614	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a36-57bbba80bce00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/store-js/js/store.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/store-js/js/store.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/notes.html)
20:27:32	83801/83801	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214759-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/moment/js/moment.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/moment/js/moment.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/notes.html)
20:27:32	6796/6796	---MCZ	200	added ('OK')	application/javascript	etag:W/%223113-57bbba80bce00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/store-js/js/note.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/store-js/js/note.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/notes.html)
20:27:38	31735/31735	---M--	200	added ('OK')	image/jpeg	etag:%227bf7-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/img-grd-gal-2.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/img-grd-gal-2.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-grid.html)
20:27:40	60990/60990	---M--	200	added ('OK')	image/jpeg	etag:%22ee3e-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/img-grd-gal-1.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/img-grd-gal-1.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-grid.html)
20:27:41	47163/47163	---M--	200	added ('OK')	image/jpeg	etag:%22b83b-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/img-grd-gal-3.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/img-grd-gal-3.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-grid.html)
20:27:41	46369/46369	---M--	200	added ('OK')	image/jpeg	etag:%22b521-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/img-grd-gal-4.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/img-grd-gal-4.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-grid.html)
20:27:46	52887/52887	---M--	200	added ('OK')	image/jpeg	etag:%22ce97-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/img-grd-gal-5.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/img-grd-gal-5.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-grid.html)
20:27:46	39626/39626	---M--	200	added ('OK')	image/jpeg	etag:%229aca-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/img-grd-gal-6.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/img-grd-gal-6.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-grid.html)
20:27:54	80750/80750	---M--	200	added ('OK')	image/jpeg	etag:%2213b6e-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-1.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-1.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-masonry.html)
20:27:57	61024/61024	---M--	200	added ('OK')	image/jpeg	etag:%22ee60-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-3.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-3.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-masonry.html)
20:27:58	105902/105902	---M--	200	added ('OK')	image/jpeg	etag:%2219dae-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-2.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-2.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-masonry.html)
20:28:01	41193/41193	---M--	200	added ('OK')	image/jpeg	etag:%22a0e9-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-5.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-5.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-masonry.html)
20:28:01	90844/90844	---M--	200	added ('OK')	image/jpeg	etag:%22162dc-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-4.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-4.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-masonry.html)
20:28:02	26389/26389	---MCZ	200	added ('OK')	text/css	etag:W/%228187-57bbeaa235c00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/css/pages/gallery.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/css/pages/gallery.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-advance.html)
20:28:12	51250/51250	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Jul%202018%2006:45:34%20GMT	https://ckeditor.com/assets/images/bg/umbrellas-e935d5c582.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/ckeditor.com/assets/images/bg/umbrellas-e935d5c582.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/editor-classic.html)
20:28:13	95297/95297	---M--	200	added ('OK')	image/jpeg	etag:%2217441-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-7.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-7.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-masonry.html)
20:28:16	98281/98281	---M--	200	added ('OK')	image/jpeg	etag:%2217fe9-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-8.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-8.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-masonry.html)
20:28:16	129707/129707	---M--	200	added ('OK')	image/jpeg	etag:%221faab-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-6.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/gallery-grid/masonry-6.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/gallery-masonry.html)
20:28:32	456011/456011	---MCZ	200	added ('OK')	application/javascript	etag:W/%226f574-57bbba7733780%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/ckeditor/js/ckeditor.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/ckeditor/js/ckeditor.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/editor-classic.html)
20:28:32	452802/452802	---MCZ	200	added ('OK')	application/javascript	etag:W/%226e8eb-57bbba7733780%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/ckeditor/js/balloon/ckeditor.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/ckeditor/js/balloon/ckeditor.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/editor-balloon.html)
20:28:34	2091/2091	---M--	200	added ('OK')	image/png	etag:%2282b-57bbba6f92580%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/logo-dark.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/logo-dark.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/invoice.html)
20:28:34	451315/451315	---MCZ	200	added ('OK')	application/javascript	etag:W/%226e31c-57bbba791bc00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/ckeditor/js/inline/ckeditor.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/ckeditor/js/inline/ckeditor.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/editor-inline.html)
20:28:34	722/722	---MCZ	200	added ('OK')	application/javascript	etag:W/%22363-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/invoice-list.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/invoice-list.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/invoice-list.html)
20:28:35	16066/16066	---MCZ	200	added ('OK')	text/css	etag:W/%223ec2-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/fullcalendar/css/fullcalendar.min.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/fullcalendar/css/fullcalendar.min.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/full-calendar.html)
20:28:37	506893/506893	---MCZ	200	added ('OK')	application/javascript	etag:W/%227bc36-57bbba791bc00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/ckeditor/js/document/ckeditor.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/ckeditor/js/document/ckeditor.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/editor-document.html)
20:28:39	51654/51654	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c9c6-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/fullcalendar/js/lib/moment.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/fullcalendar/js/lib/moment.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/full-calendar.html)
20:28:40	213/213	---MCZ	200	added ('OK')	text/css	etag:W/%2211e-57bbba6238600%22	http://html.codedthemes.com/datta-able/bootstrap/assets/css/pages/fileupload.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/css/pages/fileupload.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/file-upload.html)
20:28:43	45767/45767	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b2c7-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/fileupload/js/dropzone-amd-module.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/fileupload/js/dropzone-amd-module.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/file-upload.html)
20:28:46	17791/17791	---M--	200	added ('OK')	image/png	etag:%22457f-57bbba6f92580%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/logo-docs.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/logo-docs.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/docs.html)
20:28:46	213774/213774	---MCZ	200	added ('OK')	application/javascript	etag:W/%223430e-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/fullcalendar/js/fullcalendar.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/fullcalendar/js/fullcalendar.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/full-calendar.html)
20:28:47	253669/253669	---MCZ	200	added ('OK')	application/javascript	etag:W/%223dee5-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/fullcalendar/js/lib/jquery-ui.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/fullcalendar/js/lib/jquery-ui.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/full-calendar.html)
20:28:48	2548/2548	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229f4-57bbba6238600%22	http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/fonts/pct.eot	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/fonts/pct.eot	(from http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/datta-icon.css)
20:28:48	52951/52951	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:30:30%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/index-2.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/docs.html)
20:28:48	351083/351083	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255b6b-57bbba80bce00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/tinymce/tinymce.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/tinymce/tinymce.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/editor-tinymce.html)
20:28:48	1544/1544	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22608-57bbba6238600%22	http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/fonts/pct.woff	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/fonts/pct.woff	(from http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/datta-icon.css)
20:28:48	2548/2548	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229f4-57bbba6238600%22	http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/fonts/pct.eot?	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/fonts/pctd41d.eot	(from http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/datta-icon.css)
20:28:49	2400/2400	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22960-57bbba6238600%22	http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/fonts/pct.ttf	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/fonts/pct.ttf	(from http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/datta-icon.css)
20:28:49	2530/2530	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229e2-57bbba6238600%22	http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/fonts/pct.svg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/fonts/pct.svg	(from http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/datta-icon.css)
